TIMESTAMP,Latitude,lontitude,Q,Delta_18O,Delta_18O_std,Delta_D,Delta_D_std,T,RH,P,Pricipitation,Rn,U,WD
201405071915,0.029,0.025,28705.22516,-15.36,-9999,-111.91,-9999,28.21,0.771,101.072,-9999,-9999,5.6,200
201405071930,0.025,0.012,28469.2448,-15.65,-9999,-114.73,-9999,28.11,0.767,101.037,-9999,-9999,6.4,198.5
201405071945,0.015,-0.016,28956.89064,-15.25,-9999,-111.42,-9999,28.1,0.784,101.046,-9999,-9999,6.1,192.4
201405072000,0.006,-0.043,28862.52176,-15.34,-9999,-112.14,-9999,28.1,0.779,101.059,-9999,-9999,5.9,182.3
201405072015,0,-0.052,28563.64205,-15.63,-9999,-114.74,-9999,28.1,0.773,101.111,-9999,-9999,4.2,181.4
201405072030,0.001,-0.044,28673.76357,-15.52,-9999,-113.9,-9999,28.1,0.776,101.098,-9999,-9999,4.4,165.1
201405072045,0.001,-0.039,29192.78306,-15.05,-9999,-110.02,-9999,28.11,0.789,101.143,-9999,-9999,4.9,161.5
201405072100,0.001,-0.034,29035.52617,-15.12,-9999,-110.53,-9999,28.1,0.784,101.163,-9999,-9999,4.3,163.6
201405072115,0.001,-0.03,29538.68168,-14.58,-9999,-105.94,-9999,28.1,0.798,101.171,-9999,-9999,4.2,172.7
201405072130,0.002,-0.025,29617.28224,-14.56,-9999,-105.47,-9999,28.15,0.801,101.167,-9999,-9999,3.9,170.1
201405072145,0.002,-0.021,29161.33319,-14.92,-9999,-108.26,-9999,28.12,0.786,101.176,-9999,-9999,4.3,169.8
201405072200,0.002,-0.016,29381.46637,-14.72,-9999,-106.62,-9999,28.22,0.791,101.177,-9999,-9999,3.2,173.3
201405072215,0.002,-0.012,29318.57496,-14.76,-9999,-106.97,-9999,28.29,0.786,101.179,-9999,-9999,3.1,185.1
201405072230,0.001,-0.006,29350.02104,-14.73,-9999,-106.72,-9999,28.29,0.788,101.18,-9999,-9999,2.3,182
201405072245,0.001,0,29255.68052,-14.8,-9999,-107.28,-9999,28.3,0.784,101.171,-9999,-9999,2.5,178.6
201405072300,0.001,0.005,29098.43119,-14.9,-9999,-108.12,-9999,28.3,0.779,101.152,-9999,-9999,2.9,173.8
201405072315,0,0.008,28941.16296,-15,-9999,-108.88,-9999,28.3,0.777,101.15,-9999,-9999,3,185.1
201405072330,0.002,0.011,29082.70522,-14.88,-9999,-107.92,-9999,28.3,0.779,101.157,-9999,-9999,3.1,195.6
201405072345,0.012,-0.005,3166426.693,-9999,-9999,-9999,-9999,28.24,0.783,101.15,-9999,-9999,3.8,200.2
201405080000,0.011,-0.022,3166426.693,-9999,-9999,-9999,-9999,28.2,0.776,101.13,-9999,-9999,3.2,189.3
201405080015,0.008,-0.018,3166426.693,-9999,-9999,-9999,-9999,28.21,0.779,101.126,-9999,-9999,2.5,177.3
201405080030,0.006,-0.008,28705.22516,-15.06,-9999,-109.58,-9999,28.22,0.772,101.116,-9999,-9999,2.9,170.9
201405080045,0.002,0.003,28595.10629,-15.22,-9999,-110.85,-9999,28.2,0.769,101.094,-9999,-9999,3.1,173.8
201405080100,-0.01,0.022,28752.41613,-15.12,-9999,-109.9,-9999,28.2,0.775,101.081,-9999,-9999,3.4,170.3
201405080115,-0.029,0.052,28736.68599,-15.13,-9999,-109.88,-9999,28.12,0.775,101.048,-9999,-9999,3.9,164.9
201405080130,-0.051,0.087,28547.90965,-15.24,-9999,-111.05,-9999,28.16,0.769,101.026,-9999,-9999,3.6,171.9
201405080145,-0.073,0.123,28878.25038,-14.86,-9999,-107.89,-9999,28.13,0.779,101.004,-9999,-9999,4,174.2
201405080200,-0.096,0.16,28720.95567,-14.92,-9999,-108.36,-9999,28.15,0.774,100.997,-9999,-9999,4.2,175.3
201405080215,-0.12,0.198,29633.00179,-14.18,-9999,-102.22,-9999,28.12,0.799,100.989,-9999,-9999,4.1,165.5
201405080230,-0.144,0.237,29334.29809,-14.43,-9999,-104.09,-9999,28.1,0.792,100.98,-9999,-9999,4.6,167.2
201405080245,-0.168,0.275,28626.56977,-15.03,-9999,-108.65,-9999,28.12,0.771,100.978,-9999,-9999,4.7,172.1
201405080300,-0.192,0.313,29931.63728,-14,-9999,-101.04,-9999,28.16,0.81,100.97,-9999,-9999,5.4,167.8
201405080315,-0.216,0.352,30088.78647,-13.83,-9999,-99.71,-9999,28,0.818,100.967,-9999,-9999,5.2,162.2
201405080330,-0.241,0.391,29538.68168,-14.19,-9999,-102.49,-9999,28.09,0.798,100.977,-9999,-9999,5.3,153.6
201405080345,-0.266,0.429,29255.68052,-14.43,-9999,-104.54,-9999,28.16,0.79,100.98,-9999,-9999,5.7,148.8
201405080400,-0.29,0.468,29947.35305,-14.11,-9999,-102,-9999,28.02,0.816,100.985,-9999,-9999,6.8,159.2
201405080415,-0.314,0.506,29460.07639,-14.41,-9999,-104.17,-9999,27.89,0.806,100.983,-9999,-9999,7,159.2
201405080430,-0.337,0.545,28547.90965,-14.97,-9999,-108.58,-9999,28.03,0.777,100.986,-9999,-9999,6.5,150.5
201405080445,-0.359,0.584,28547.90965,-14.98,-9999,-108.29,-9999,27.87,0.783,100.997,-9999,-9999,6.3,139.7
201405080500,-0.382,0.624,28705.22516,-14.62,-9999,-106.08,-9999,27.74,0.791,101.008,-9999,-9999,4.5,148.8
201405080515,-0.404,0.663,28909.70705,-14.13,-9999,-102.57,-9999,28.15,0.779,101.007,-9999,-9999,6,159.9
201405080530,-0.428,0.702,28846.79295,-14.03,-9999,-101.88,-9999,28.3,0.773,100.998,-9999,-9999,6.1,158.1
201405080545,-0.452,0.74,29884.48884,-13.28,-9999,-95.78,-9999,28.28,0.802,100.995,-9999,-9999,6.2,155.7
201405080600,-0.476,0.778,29570.12247,-13.56,-9999,-97.88,-9999,28.2,0.796,101.015,-9999,-9999,5.7,153.4
201405080615,-0.501,0.815,29601.56251,-13.61,-9999,-98.18,-9999,28.24,0.794,101.043,-9999,-9999,5.9,155.6
201405080630,-0.526,0.852,29727.3151,-13.4,-9999,-96.38,-9999,28.3,0.798,101.061,-9999,-9999,5.3,146.3
201405080645,-0.549,0.89,29853.05561,-13.32,-9999,-95.64,-9999,28.37,0.797,101.07,-9999,-9999,6,142.4
201405080700,-0.573,0.929,30073.0724,-13.26,-9999,-95.22,-9999,28.61,0.791,101.081,-9999,-9999,6.5,139.4
201405080715,-0.596,0.967,30450.15794,-13.16,-9999,-94.52,-9999,28.57,0.803,101.096,-9999,-9999,6.3,138.9
201405080730,-0.62,1.005,29491.51907,-13.92,-9999,-100.29,-9999,28.74,0.769,101.114,-9999,-9999,6.2,134.3
201405080745,-0.644,1.043,29019.79944,-14.36,-9999,-103.75,-9999,29.06,0.748,101.125,-9999,-9999,5.5,130.2
201405080800,-0.668,1.08,27745.30623,-15.57,-9999,-112.69,-9999,29.09,0.711,101.137,-9999,-9999,5.4,137.3
201405080815,-0.693,1.117,29727.3151,-13.63,-9999,-98.08,-9999,29.39,0.754,101.149,-9999,-9999,5.5,137.8
201405080830,-0.717,1.155,30245.91677,-13.34,-9999,-95.95,-9999,28.81,0.79,101.172,-9999,-9999,6.2,153.4
201405080845,-0.74,1.195,29129.88257,-14.1,-9999,-101.52,-9999,28.67,0.762,101.17,-9999,-9999,5.9,148.1
201405080900,-0.763,1.233,28862.52176,-14.24,-9999,-102.71,-9999,29.07,0.743,101.169,-9999,-9999,5.5,148.6
201405080915,-0.786,1.272,29695.87809,-13.61,-9999,-97.56,-9999,29.08,0.76,101.16,-9999,-9999,5.4,146.4
201405080930,-0.81,1.311,29633.00179,-13.54,-9999,-97.09,-9999,29.29,0.754,101.15,-9999,-9999,4.9,139.1
201405080945,-0.834,1.348,29695.87809,-13.5,-9999,-96.77,-9999,29.48,0.748,101.148,-9999,-9999,5,133.9
201405081000,-0.859,1.385,29522.961,-13.58,-9999,-97.34,-9999,29.27,0.751,101.145,-9999,-9999,5.2,131.1
201405081015,-0.884,1.421,29538.68168,-13.53,-9999,-96.82,-9999,29.29,0.75,101.15,-9999,-9999,5.2,139.7
201405081030,-0.909,1.459,29444.35476,-13.47,-9999,-96.6,-9999,29.3,0.748,101.156,-9999,-9999,5.7,142.4
201405081045,-0.933,1.497,29570.12247,-13.37,-9999,-95.84,-9999,28.97,0.765,101.16,-9999,-9999,5.1,141.3
201405081100,-0.957,1.536,29931.63728,-13.22,-9999,-94.51,-9999,28.79,0.78,101.151,-9999,-9999,5.2,145.3
201405081115,-0.981,1.575,29900.20518,-13.37,-9999,-95.88,-9999,28.83,0.779,101.142,-9999,-9999,5.1,139.3
201405081130,-1.004,1.613,28972.61812,-14.02,-9999,-100.57,-9999,28.92,0.751,101.147,-9999,-9999,4.5,141.3
201405081145,-1.028,1.651,29035.52617,-14.04,-9999,-100.84,-9999,28.94,0.752,101.145,-9999,-9999,4.3,146.8
201405081200,-1.051,1.689,29617.28224,-13.49,-9999,-96.83,-9999,29.07,0.761,101.12,-9999,-9999,4,149.6
201405081215,-1.075,1.727,28972.61812,-14.13,-9999,-101.64,-9999,29.07,0.744,101.096,-9999,-9999,4.6,154.5
201405081230,-1.098,1.766,29066.97906,-13.82,-9999,-99.31,-9999,29.16,0.742,101.073,-9999,-9999,4.8,160.2
201405081245,-1.121,1.804,29066.97906,-13.85,-9999,-99.43,-9999,29.1,0.744,101.044,-9999,-9999,4.6,160.6
201405081300,-1.145,1.843,30120.21404,-12.54,-9999,-89.86,-9999,28.9,0.781,101.024,-9999,-9999,4.9,166.6
201405081315,-1.169,1.881,30324.47484,-12.48,-9999,-89.83,-9999,28.78,0.792,100.999,-9999,-9999,5.6,169.9
201405081330,-1.194,1.918,30968.47305,-12.25,-9999,-87.75,-9999,28.52,0.818,100.974,-9999,-9999,5.4,175.2
201405081345,-1.22,1.956,30403.0282,-12.89,-9999,-92.42,-9999,28.32,0.785,100.946,-9999,-9999,5.9,159
201405081400,-1.245,1.993,3166426.693,-9999,-9999,-9999,-9999,28.46,0.734,100.911,-9999,-9999,5.5,168.1
201405081415,-1.27,2.031,3166426.693,-9999,-9999,-9999,-9999,28.48,0.771,100.895,-9999,-9999,5,159.6
201405081430,-1.294,2.069,29318.57496,-13.9,-9999,-99.89,-9999,28.83,0.73,100.893,-9999,-9999,5,149.1
201405081445,-1.318,2.107,3166426.693,-9999,-9999,-9999,-9999,28.9,0.735,100.878,-9999,-9999,5.1,140.3
201405081500,-1.342,2.145,3166426.693,-9999,-9999,-9999,-9999,28.9,0.743,100.87,-9999,-9999,4.9,142.7
201405081515,-1.366,2.183,3166426.693,-9999,-9999,-9999,-9999,28.87,0.749,100.883,-9999,-9999,4.8,145.7
201405081530,-1.39,2.221,3166426.693,-9999,-9999,-9999,-9999,28.8,0.766,100.914,-9999,-9999,4.5,160.2
201405081545,-1.414,2.259,3166426.693,-9999,-9999,-9999,-9999,28.71,0.783,100.946,-9999,-9999,4.5,167.9
201405081600,-1.438,2.297,3166426.693,-9999,-9999,-9999,-9999,28.68,0.802,100.95,-9999,-9999,5,161.6
201405081615,-1.462,2.335,3166426.693,-9999,-9999,-9999,-9999,28.33,0.824,100.945,-9999,-9999,6.9,150.9
201405081630,-1.486,2.372,3166426.693,-9999,-9999,-9999,-9999,28.11,0.813,100.949,-9999,-9999,6.9,151.2
201405081645,-1.509,2.41,3166426.693,-9999,-9999,-9999,-9999,28.02,0.838,100.959,-9999,-9999,6.5,158.1
201405081700,-1.533,2.447,3166426.693,-9999,-9999,-9999,-9999,27.92,0.831,100.973,-9999,-9999,5.9,154.4
201405081715,-1.557,2.485,3166426.693,-9999,-9999,-9999,-9999,27.9,0.82,100.99,-9999,-9999,6.1,150.9
201405081730,-1.581,2.523,3166426.693,-9999,-9999,-9999,-9999,28.03,0.815,101.011,-9999,-9999,6.2,151.3
201405081745,-1.605,2.56,3166426.693,-9999,-9999,-9999,-9999,27.93,0.821,101.017,-9999,-9999,5.8,156.8
201405081800,-1.628,2.597,3166426.693,-9999,-9999,-9999,-9999,27.96,0.812,101.03,-9999,-9999,6.2,155.7
201405081815,-1.652,2.634,3166426.693,-9999,-9999,-9999,-9999,28.07,0.818,101.04,-9999,-9999,5.4,152.6
201405081830,-1.675,2.672,3166426.693,-9999,-9999,-9999,-9999,27.97,0.829,101.038,-9999,-9999,6.6,149
201405081845,-1.699,2.709,3166426.693,-9999,-9999,-9999,-9999,26.36,0.888,101.038,-9999,-9999,8.5,140.1
201405081900,-1.723,2.746,3166426.693,-9999,-9999,-9999,-9999,25.32,0.936,101.105,-9999,-9999,4.5,145.3
201405081915,-1.746,2.783,3166426.693,-9999,-9999,-9999,-9999,25.66,0.91,101.11,-9999,-9999,6.2,133.1
201405081930,-1.769,2.82,3166426.693,-9999,-9999,-9999,-9999,26.03,0.879,101.123,-9999,-9999,5.4,123.7
201405081945,-1.792,2.856,3166426.693,-9999,-9999,-9999,-9999,26.74,0.871,101.13,-9999,-9999,5.7,121.3
201405082000,-1.815,2.893,3166426.693,-9999,-9999,-9999,-9999,26.73,0.888,101.136,-9999,-9999,7.3,126.8
201405082015,-1.839,2.93,3166426.693,-9999,-9999,-9999,-9999,26.45,0.894,101.152,-9999,-9999,4.6,131.8
201405082030,-1.863,2.968,3166426.693,-9999,-9999,-9999,-9999,26.33,0.869,101.17,-9999,-9999,3.6,132.5
201405082045,-1.887,3.005,3166426.693,-9999,-9999,-9999,-9999,26.56,0.854,101.192,-9999,-9999,3,135.6
201405082100,-1.91,3.043,3166426.693,-9999,-9999,-9999,-9999,26.68,0.871,101.213,-9999,-9999,2.5,108.6
201405082115,-1.934,3.08,3166426.693,-9999,-9999,-9999,-9999,26.6,0.882,101.223,-9999,-9999,2.3,122.9
201405082130,-1.958,3.118,3166426.693,-9999,-9999,-9999,-9999,26.63,0.888,101.23,-9999,-9999,1.8,129.8
201405082145,-1.982,3.156,3166426.693,-9999,-9999,-9999,-9999,26.73,0.882,101.237,-9999,-9999,2.4,166.4
201405082200,-2.006,3.193,3166426.693,-9999,-9999,-9999,-9999,26.66,0.883,101.235,-9999,-9999,2.8,210.3
201405082215,-2.03,3.231,3166426.693,-9999,-9999,-9999,-9999,26.89,0.863,101.233,-9999,-9999,1.5,205.1
201405082230,-2.054,3.269,3166426.693,-9999,-9999,-9999,-9999,27.24,0.86,101.23,-9999,-9999,1.1,213.1
201405082245,-2.078,3.307,3166426.693,-9999,-9999,-9999,-9999,27.45,0.822,101.215,-9999,-9999,1.1,169.7
201405082300,-2.102,3.345,3166426.693,-9999,-9999,-9999,-9999,27.79,0.79,101.196,-9999,-9999,1.2,157.7
201405082315,-2.126,3.384,3166426.693,-9999,-9999,-9999,-9999,27.9,0.793,101.183,-9999,-9999,1.3,210.7
201405082330,-2.15,3.422,3166426.693,-9999,-9999,-9999,-9999,27.9,0.807,101.176,-9999,-9999,0.9,202
201405082345,-2.171,3.463,3166426.693,-9999,-9999,-9999,-9999,27.92,0.822,101.167,-9999,-9999,0.9,207.8
201405090000,-2.193,3.502,3166426.693,-9999,-9999,-9999,-9999,28.06,0.8,101.149,-9999,-9999,2,125.8
201405090015,-2.217,3.541,3166426.693,-9999,-9999,-9999,-9999,28.28,0.761,101.143,-9999,-9999,2.5,133.2
201405090030,-2.241,3.579,3166426.693,-9999,-9999,-9999,-9999,28.32,0.764,101.139,-9999,-9999,2.3,122.3
201405090045,-2.264,3.618,3166426.693,-9999,-9999,-9999,-9999,28.28,0.789,101.116,-9999,-9999,2.9,129.9
201405090100,-2.288,3.657,3166426.693,-9999,-9999,-9999,-9999,27.17,0.828,101.087,-9999,-9999,4.8,180
201405090115,-2.312,3.695,3166426.693,-9999,-9999,-9999,-9999,27.28,0.843,101.063,-9999,-9999,3.6,174.7
201405090130,-2.336,3.735,3166426.693,-9999,-9999,-9999,-9999,27.69,0.844,101.043,-9999,-9999,4.5,154.8
201405090145,-2.36,3.773,3166426.693,-9999,-9999,-9999,-9999,27.53,0.831,101.015,-9999,-9999,5.6,147.3
201405090200,-2.384,3.812,3166426.693,-9999,-9999,-9999,-9999,27.33,0.811,101.006,-9999,-9999,4.5,162.6
201405090215,-2.408,3.851,3166426.693,-9999,-9999,-9999,-9999,27.32,0.815,100.993,-9999,-9999,5.9,160.5
201405090230,-2.432,3.89,3166426.693,-9999,-9999,-9999,-9999,27.16,0.812,101.005,-9999,-9999,4.7,172.5
201405090245,-2.457,3.93,3166426.693,-9999,-9999,-9999,-9999,27.49,0.786,101.002,-9999,-9999,4,184.5
201405090300,-2.481,3.969,3166426.693,-9999,-9999,-9999,-9999,27.67,0.814,101.019,-9999,-9999,3.1,185.9
201405090315,-2.505,4.008,3166426.693,-9999,-9999,-9999,-9999,27.64,0.832,101.014,-9999,-9999,3.9,194.8
201405090330,-2.529,4.047,3166426.693,-9999,-9999,-9999,-9999,27.08,0.855,101.007,-9999,-9999,5.5,194.2
201405090345,-2.553,4.085,3166426.693,-9999,-9999,-9999,-9999,25.16,0.933,101.038,-9999,-9999,6.4,227.7
201405090400,-2.577,4.125,3166426.693,-9999,-9999,-9999,-9999,25.3,0.947,101.017,-9999,-9999,5.1,231.4
201405090415,-2.601,4.164,3166426.693,-9999,-9999,-9999,-9999,26.23,0.907,101.013,-9999,-9999,3.1,132.2
201405090430,-2.625,4.203,3166426.693,-9999,-9999,-9999,-9999,26.67,0.891,101.045,-9999,-9999,2.2,146
201405090445,-2.649,4.242,3166426.693,-9999,-9999,-9999,-9999,26.96,0.851,101.078,-9999,-9999,2.2,133.9
201405090500,-2.673,4.281,3166426.693,-9999,-9999,-9999,-9999,27.29,0.847,101.079,-9999,-9999,3,133.5
201405090515,-2.697,4.32,29821.62161,-12.29,-9999,-86.43,-9999,27.42,0.84,101.09,-9999,-9999,2.8,141
201405090530,-2.721,4.359,29381.46637,-12.76,-9999,-89.9,-9999,27.56,0.82,101.12,-9999,-9999,2.9,155.1
201405090545,-2.746,4.398,29570.12247,-12.87,-9999,-91.24,-9999,27.71,0.817,101.13,-9999,-9999,3.5,158.2
201405090600,-2.77,4.438,29915.92133,-12.77,-9999,-90.54,-9999,27.8,0.826,101.137,-9999,-9999,2.9,152.2
201405090615,-2.794,4.477,29743.03333,-13.05,-9999,-93.14,-9999,27.8,0.819,101.161,-9999,-9999,3.1,141.2
201405090630,-2.819,4.517,30167.35398,-12.75,-9999,-91.15,-9999,27.8,0.83,101.175,-9999,-9999,3.1,132.3
201405090645,-2.843,4.556,30167.35398,-12.86,-9999,-92.42,-9999,27.82,0.827,101.188,-9999,-9999,3.3,116.6
201405090700,-2.867,4.596,30434.44822,-12.71,-9999,-91.33,-9999,27.89,0.834,101.219,-9999,-9999,3.3,119.9
201405090715,-2.892,4.636,29617.28224,-13.28,-9999,-96.03,-9999,27.99,0.806,101.219,-9999,-9999,4,124.5
201405090730,-2.917,4.676,29915.92133,-13.24,-9999,-96.01,-9999,28.11,0.812,101.239,-9999,-9999,4.9,98.1
201405090745,-2.941,4.715,30308.76361,-13.21,-9999,-94.74,-9999,27.31,0.857,101.256,-9999,-9999,5.4,74.7
201405090800,-2.966,4.755,30450.15794,-13.15,-9999,-95.24,-9999,27.39,0.856,101.254,-9999,-9999,4.6,87.9
201405090815,-2.991,4.796,29711.59669,-13.46,-9999,-97.18,-9999,27.55,0.83,101.273,-9999,-9999,3.9,89.7
201405090830,-3.025,4.826,28862.52176,-13.85,-9999,-99.6,-9999,27.76,0.796,101.288,-9999,-9999,2.9,86.7
201405090845,-3.055,4.86,29444.35476,-13.54,-9999,-97.62,-9999,28,0.804,101.294,-9999,-9999,2.1,107.3
201405090900,-3.078,4.9,29475.79782,-13.4,-9999,-96.43,-9999,28.05,0.798,101.315,-9999,-9999,2.8,85.7
201405090915,-3.098,4.942,29161.33319,-13.5,-9999,-97.53,-9999,28.31,0.781,101.315,-9999,-9999,3.3,106.3
201405090930,-3.117,4.984,29255.68052,-13.31,-9999,-95.85,-9999,28.6,0.772,101.307,-9999,-9999,4.2,118.7
201405090945,-3.135,5.025,29239.95644,-13.39,-9999,-96.1,-9999,28.74,0.764,101.304,-9999,-9999,3.5,117.9
201405091000,-3.157,5.065,29208.50771,-13.39,-9999,-96.17,-9999,28.71,0.768,101.29,-9999,-9999,3.2,111.8
201405091015,-3.183,5.104,29743.03333,-12.9,-9999,-92.71,-9999,28.69,0.78,101.28,-9999,-9999,3.5,128.6
201405091030,-3.208,5.144,30780.0186,-12.65,-9999,-90.33,-9999,28.11,0.838,101.274,-9999,-9999,4.7,151.2
201405091045,-3.232,5.182,30952.76955,-12.46,-9999,-88.99,-9999,27.78,0.852,101.252,-9999,-9999,5.2,143.8
201405091100,-3.257,5.221,30450.15794,-12.69,-9999,-90.92,-9999,28.13,0.822,101.242,-9999,-9999,4.7,138.5
201405091115,-3.281,5.259,29853.05561,-12.99,-9999,-93.31,-9999,28.28,0.803,101.202,-9999,-9999,5.2,128.7
201405091130,-3.305,5.297,30497.28599,-12.59,-9999,-90.54,-9999,28.17,0.82,101.199,-9999,-9999,5.3,118.2
201405091145,-3.328,5.334,30183.06692,-12.69,-9999,-91.01,-9999,28.28,0.809,101.169,-9999,-9999,5,128.3
201405091200,-3.352,5.372,29994.49922,-12.7,-9999,-90.98,-9999,28.52,0.794,101.15,-9999,-9999,4.7,125.7
201405091215,-3.376,5.409,30025.92906,-12.68,-9999,-91.01,-9999,28.67,0.788,101.138,-9999,-9999,4.9,131.1
201405091230,-3.399,5.446,29821.62161,-12.82,-9999,-91.78,-9999,28.52,0.792,101.117,-9999,-9999,4.9,118.2
201405091245,-3.423,5.483,3166426.693,-9999,-9999,-9999,-9999,28.49,0.788,101.097,-9999,-9999,4.9,130.4
201405091300,-3.446,5.52,3166426.693,-9999,-9999,-9999,-9999,28.57,0.786,101.072,-9999,-9999,4.9,132.7
201405091315,-3.47,5.557,29318.57496,-13.27,-9999,-95.96,-9999,28.54,0.779,101.053,-9999,-9999,5.1,134.7
201405091330,-3.493,5.595,28768.14607,-13.74,-9999,-99.3,-9999,28.73,0.752,101.03,-9999,-9999,5.5,135.2
201405091345,-3.517,5.632,29507.24013,-13.19,-9999,-94.91,-9999,28.8,0.769,101.017,-9999,-9999,5.1,137.9
201405091400,-3.54,5.668,29837.3387,-12.9,-9999,-92.55,-9999,28.79,0.778,100.993,-9999,-9999,4.6,134
201405091415,-3.563,5.704,29978.78402,-12.71,-9999,-91.11,-9999,28.7,0.785,100.981,-9999,-9999,4.9,136.8
201405091430,-3.585,5.74,30245.91677,-12.49,-9999,-89.33,-9999,28.82,0.783,100.966,-9999,-9999,5.1,134.9
201405091445,-3.608,5.776,30340.18589,-12.34,-9999,-88.18,-9999,28.91,0.782,100.952,-9999,-9999,5.1,127.5
201405091500,-3.631,5.813,29978.78402,-12.55,-9999,-89.84,-9999,28.83,0.778,100.948,-9999,-9999,5.2,132.6
201405091515,-3.654,5.849,29994.49922,-12.51,-9999,-89.51,-9999,28.7,0.785,100.953,-9999,-9999,5.6,128
201405091530,-3.677,5.885,29978.78402,-12.53,-9999,-89.61,-9999,28.6,0.788,100.964,-9999,-9999,5.6,131.6
201405091545,-3.7,5.92,29381.46637,-12.86,-9999,-92.13,-9999,28.6,0.774,100.951,-9999,-9999,5.8,132.9
201405091600,-3.722,5.956,29963.06863,-12.54,-9999,-89.63,-9999,28.52,0.793,100.95,-9999,-9999,5.6,130.9
201405091615,-3.745,5.992,30025.92906,-12.47,-9999,-89.01,-9999,28.44,0.794,100.95,-9999,-9999,5.7,133.4
201405091630,-3.768,6.028,30057.35814,-12.48,-9999,-88.8,-9999,28.43,0.797,100.943,-9999,-9999,5.4,135
201405091645,-3.791,6.065,29900.20518,-12.62,-9999,-89.88,-9999,28.39,0.797,100.938,-9999,-9999,5.7,133.4
201405091700,-3.814,6.101,29350.02104,-12.92,-9999,-92.19,-9999,28.32,0.784,100.937,-9999,-9999,6.1,137.6
201405091715,-3.837,6.137,29601.56251,-12.78,-9999,-91.02,-9999,28.39,0.789,100.937,-9999,-9999,6.4,140
201405091730,-3.859,6.173,29208.50771,-12.89,-9999,-91.85,-9999,28.37,0.778,100.946,-9999,-9999,7,140.4
201405091745,-3.882,6.209,29161.33319,-12.73,-9999,-90.6,-9999,28.4,0.774,100.96,-9999,-9999,7,135.2
201405091800,-3.906,6.246,28893.97881,-12.37,-9999,-87.33,-9999,28.35,0.77,100.97,-9999,-9999,6.9,131.9
201405091815,-3.929,6.283,28453.51127,-12.47,-9999,-87.61,-9999,28.4,0.755,100.977,-9999,-9999,7.3,133.3
201405091830,-3.952,6.318,28972.61812,-12.45,-9999,-87.61,-9999,28.4,0.772,100.983,-9999,-9999,6.9,132.9
201405091845,-3.974,6.354,28988.34542,-12.78,-9999,-90.52,-9999,28.38,0.773,100.998,-9999,-9999,6.7,132.2
201405091900,-3.997,6.39,29428.63295,-12.67,-9999,-89.91,-9999,28.34,0.787,101.011,-9999,-9999,6.2,136.8
201405091915,-4.02,6.426,29239.95644,-12.54,-9999,-88.79,-9999,28.38,0.78,101.023,-9999,-9999,6.9,134.6
201405091930,-4.042,6.462,29633.00179,-12.33,-9999,-87.17,-9999,28.4,0.788,101.035,-9999,-9999,6.9,132.4
201405091945,-4.065,6.498,29412.91094,-12.52,-9999,-88.26,-9999,28.38,0.782,101.051,-9999,-9999,6.8,131.3
201405092000,-4.088,6.534,30340.18589,-11.96,-9999,-84.61,-9999,28.38,0.812,101.049,-9999,-9999,7,139.9
201405092015,-4.111,6.57,30999.87948,-11.46,-9999,-81.04,-9999,28.17,0.837,101.049,-9999,-9999,7.7,147.4
201405092030,-4.134,6.607,30764.31284,-11.62,-9999,-82.09,-9999,28.1,0.835,101.057,-9999,-9999,7.2,143.1
201405092045,-4.158,6.643,30842.83977,-11.63,-9999,-82,-9999,28.1,0.835,101.07,-9999,-9999,7,140
